SampleID_Tara	SampleID_NCBI	SampleID_SRA	Station label	Event label	Environmental feature	"Depth, nominal"	"Depth, top/min"	"Depth, bottom/max"	"Size fraction, lower threshold"	"Size fraction, upper threshold"	Sample material	Sample method	Sample code/label	Distance	Duration	File name	Number of observations	Chlorophyll c3	Chlorophyll c3_1	Chlorophyll c3_2	Chlorophyll c3_3	Chlorophyll c3_4	Chlorophyll c1+c2	Chlorophyll c1+c2_1	Chlorophyll c1+c2_2	Chlorophyll c1+c2_3	Chlorophyll c1+c2_4	Chlorophyllide a	Chlorophyllide a_1	Chlorophyllide a_2	Chlorophyllide a_3	Chlorophyllide a_4	Peridinin	Peridinin_1	Peridinin_2	Peridinin_3	Peridinin_4	Phaeophorbide a	Phaeophorbide a_1	Phaeophorbide a_2	Phaeophorbide a_3	Phaeophorbide a_4	19-Butanoyloxyfucoxanthin	19-Butanoyloxyfucoxanthin_1	19-Butanoyloxyfucoxanthin_2	19-Butanoyloxyfucoxanthin_3	19-Butanoyloxyfucoxanthin_4	Fucoxanthin	Fucoxanthin_1	Fucoxanthin_2	Fucoxanthin_3	Fucoxanthin_4	Neoxanthin	Neoxanthin_1	Neoxanthin_2	Neoxanthin_3	Neoxanthin_4	Prasinoxanthin	Prasinoxanthin_1	Prasinoxanthin_2	Prasinoxanthin_3	Prasinoxanthin_4	Violaxanthin	Violaxanthin_1	Violaxanthin_2	Violaxanthin_3	Violaxanthin_4	19-Hexanoyloxyfucoxanthin	19-Hexanoyloxyfucoxanthin_1	19-Hexanoyloxyfucoxanthin_2	19-Hexanoyloxyfucoxanthin_3	19-Hexanoyloxyfucoxanthin_4	Diadinoxanthin	Diadinoxanthin_1	Diadinoxanthin_2	Diadinoxanthin_3	Diadinoxanthin_4	Alloxanthin	Alloxanthin_1	Alloxanthin_2	Alloxanthin_3	Alloxanthin_4	Diatoxanthin	Diatoxanthin_1	Diatoxanthin_2	Diatoxanthin_3	Diatoxanthin_4	Zeaxanthin	Zeaxanthin_1	Zeaxanthin_2	Zeaxanthin_3	Zeaxanthin_4	Lutein	Lutein_1	Lutein_2	Lutein_3	Lutein_4	Bacteriochlorophyll a	Bacteriochlorophyll a_1	Bacteriochlorophyll a_2	Bacteriochlorophyll a_3	Bacteriochlorophyll a_4	Divinyl chlorophyll b	Divinyl chlorophyll b_1	Divinyl chlorophyll b_2	Divinyl chlorophyll b_3	Divinyl chlorophyll b_4	Chlorophyll b	Chlorophyll b_1	Chlorophyll b_2	Chlorophyll b_3	Chlorophyll b_4	Chlorophyll b plus divinyl chlorophyll b	Chlorophyll b plus divinyl chlorophyll b_1	Chlorophyll b plus divinyl chlorophyll b_2	Chlorophyll b plus divinyl chlorophyll b_3	Chlorophyll b plus divinyl chlorophyll b_4	Divinyl chlorophyll a	Divinyl chlorophyll a_1	Divinyl chlorophyll a_2	Divinyl chlorophyll a_3	Divinyl chlorophyll a_4	Chlorophyll a	Chlorophyll a_1	Chlorophyll a_2	Chlorophyll a_3	Chlorophyll a_4	"Chlorophyll a, total"	"Chlorophyll a, total_1"	"Chlorophyll a, total_2"	"Chlorophyll a, total_3"	"Chlorophyll a, total_4"	Phaeophytin a	Phaeophytin a_1	Phaeophytin a_2	Phaeophytin a_3	Phaeophytin a_4	Carotene	Carotene_1	Carotene_2	Carotene_3	Carotene_4
TARA_B100000475	SAMEA2621013	ERS490265	TARA_068	TARA_20100914T0655Z_068_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_068_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100914T0655Z_068_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B100000475	2.9397	P00DT11H58M	"tara_20100913t1857z_068_event_cast,tara_20100913t1708z_068_event_cast"	2	0.0231	0.0231	0.0338	0.0445	0.0445	0.0234	0.0234	0.0372	0.051	0.051	0	0	0.00125	0.0025	0.0025	0.0023	0.0023	0.00465	0.007	0.007	0	0	0	0	0	0.0265	0.0265	0.0462	0.0659	0.0659	0.0109	0.0109	0.01515	0.0194	0.0194	0.0017	0.0017	0.00255	0.0034	0.0034	0.0021	0.0021	0.0034	0.0047	0.0047	0	0	0.00155	0.0031	0.0031	0.0597	0.0597	0.11185	0.164	0.164	0.0087	0.0087	0.0196	0.0305	0.0305	0	0	0	0	0	0.002	0.002	0.00255	0.0031	0.0031	0.0637	0.0637	0.0795	0.0953	0.0953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0313	0.0313	0.039	0.0467	0.0467	0.0313	0.0313	0.039	0.0467	0.0467	0.0658	0.0658	0.0722	0.0786	0.0786	0.1852	0.1852	0.24325	0.3013	0.3013	0.251	0.251	0.3167	0.3824	0.3824	0	0	0.00455	0.0091	0.0091	0.0101	0.0101	0.01445	0.0188	0.0188
TARA_B100000470	SAMEA2620995	ERS490230	TARA_068	TARA_20100913T1303Z_068_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	700	696	705	0.22	3	TARA_068_MES_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100913T1303Z_068_Combined-EVENTS_CAST_MES_(700m)_SEQ-(100L)_W0.22-3_B100000470	3.7418	P00DT04H04M	"tara_20100913t1708z_068_event_cast,tara_20100913t1857z_068_event_cast"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021	0.0021	0.0021	0.0021	0.0021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0054	0.0054	0.0054	0.0054	0.0054	0.0054	0.0054	0.0054	0.0054	0.0054	0	0	0	0	0	0	0	0	0	0
TARA_B100000497	SAMEA2620970	ERS490183	TARA_067	TARA_20100907T0619Z_067_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_067_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100907T0619Z_067_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B100000497	12.5038	P00DT03H36M	tara_20100907t0958z_067_event_cast	2	0.1451	0.1451	0.1759	0.2067	0.2067	0.3976	0.3976	0.5673	0.737	0.737	0.0291	0.0291	0.04345	0.0578	0.0578	0.188	0.188	0.2836	0.3792	0.3792	0.2151	0.2151	0.2919	0.3687	0.3687	0.0518	0.0518	0.07385	0.0959	0.0959	1.5115	1.5115	2.1997	2.8879	2.8879	0.0331	0.0331	0.0483	0.0635	0.0635	0.1117	0.1117	0.1434	0.1751	0.1751	0.0146	0.0146	0.0288	0.043	0.043	0.2204	0.2204	0.31475	0.4091	0.4091	0.1534	0.1534	0.3352	0.517	0.517	0.08	0.08	0.12545	0.1709	0.1709	0.0428	0.0428	0.0804	0.118	0.118	0.0548	0.0548	0.0749	0.095	0.095	0.0051	0.0051	0.0099	0.0147	0.0147	0.0074	0.0074	0.0084	0.0094	0.0094	0	0	0	0	0	0.1399	0.1399	0.1722	0.2045	0.2045	0.1399	0.1399	0.1722	0.2045	0.2045	0	0	0	0	0	3.7245	3.7245	5.42015	7.1158	7.1158	3.7535	3.7535	5.4636	7.1737	7.1737	0.0903	0.0903	0.12575	0.1612	0.1612	0.0933	0.0933	0.1334	0.1735	0.1735
TARA_B000000477	SAMEA2620950	ERS490163	TARA_066	TARA_20100715T1539Z_066_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	30	30	30	0.22	3	TARA_066_DCM_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100715T1539Z_066_Combined-EVENTS_CAST_DCM_(30m)_SEQ-(100L)_W0.22-3_B000000477	11.2044	P00DT03H09M	tara_20100715t1230z_066_event_cast	2	0.0351	0.0351	0.03835	0.0416	0.0416	0.045	0.045	0.0482	0.0514	0.0514	0.0034	0.0034	0.0046	0.0058	0.0058	0.0144	0.0144	0.0149	0.0154	0.0154	0.0242	0.0242	0.0245	0.0248	0.0248	0.025	0.025	0.0276	0.0302	0.0302	0.0273	0.0273	0.0296	0.0319	0.0319	0.0049	0.0049	0.00545	0.006	0.006	0.0142	0.0142	0.01535	0.0165	0.0165	0.0014	0.0014	0.00175	0.0021	0.0021	0.0687	0.0687	0.0761	0.0835	0.0835	0.0089	0.0089	0.0095	0.0101	0.0101	0.0102	0.0102	0.01095	0.0117	0.0117	0	0	4.00E-04	8.00E-04	8.00E-04	0.0141	0.0141	0.0143	0.0145	0.0145	0.0018	0.0018	0.0018	0.0018	0.0018	0	0	0	0	0	0	0	0	0	0	0.0807	0.0807	0.0857	0.0907	0.0907	0.0807	0.0807	0.0857	0.0907	0.0907	0	0	0	0	0	0.4287	0.4287	0.45415	0.4796	0.4796	0.4321	0.4321	0.4587	0.4853	0.4853	0.0032	0.0032	0.00365	0.0041	0.0041	0.0097	0.0097	0.01035	0.011	0.011
TARA_B000000475	SAMEA2620929	ERS490124	TARA_066	TARA_20100715T1222Z_066_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_066_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100715T1222Z_066_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B000000475	1.8748	P00DT00H04M	tara_20100715t1230z_066_event_cast	1	0.039	0.039	0.039	0.039	0.039	0.0461	0.0461	0.0461	0.0461	0.0461	0.0049	0.0049	0.0049	0.0049	0.0049	0.0148	0.0148	0.0148	0.0148	0.0148	0.0244	0.0244	0.0244	0.0244	0.0244	0.0271	0.0271	0.0271	0.0271	0.0271	0.0302	0.0302	0.0302	0.0302	0.0302	0.0051	0.0051	0.0051	0.0051	0.0051	0.0139	0.0139	0.0139	0.0139	0.0139	0.0013	0.0013	0.0013	0.0013	0.0013	0.0746	0.0746	0.0746	0.0746	0.0746	0.0099	0.0099	0.0099	0.0099	0.0099	0.0108	0.0108	0.0108	0.0108	0.0108	0.0015	0.0015	0.0015	0.0015	0.0015	0.0139	0.0139	0.0139	0.0139	0.0139	0.0021	0.0021	0.0021	0.0021	0.0021	6.00E-04	6.00E-04	6.00E-04	6.00E-04	6.00E-04	0	0	0	0	0	0.0827	0.0827	0.0827	0.0827	0.0827	0.0827	0.0827	0.0827	0.0827	0.0827	0	0	0	0	0	0.4416	0.4416	0.4416	0.4416	0.4416	0.4465	0.4465	0.4465	0.4465	0.4465	0.0031	0.0031	0.0031	0.0031	0.0031	0.0097	0.0097	0.0097	0.0097	0.0097
TARA_B000000441	SAMEA2620890	ERS490085	TARA_065	TARA_20100712T1106Z_065_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	30	28	32	0.22	3	TARA_065_DCM_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100712T1106Z_065_Combined-EVENTS_CAST_DCM_(30m)_SEQ-(100L)_W0.22-3_B000000441	761.6375	P03DT01H23M	tara_20100715t1230z_066_event_cast	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_B000000460	SAMEA2620882	ERS490065	TARA_065	TARA_20100712T0650Z_065_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	850	800	900	0.22	3	TARA_065_MES_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100712T0650Z_065_Combined-EVENTS_CAST_MES_(850m)_SEQ-(100L)_W0.22-3_B000000460	760.3447	P03DT05H40M	tara_20100715t1230z_066_event_cast	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_B000000437	SAMEA2620855	ERS490029	TARA_065	TARA_20100712T0559Z_065_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_065_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100712T0559Z_065_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B000000437	760.0193	P03DT06H27M	tara_20100715t1230z_066_event_cast	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_B100000405	SAMEA2620828	ERS490002	TARA_064	TARA_20100708T0621Z_064_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	65	63	67	0.22	3	TARA_064_DCM_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100708T0621Z_064_EVENT_PUMP_DCM_(65m)_SEQ-(100L)_W0.22-3_B100000405	5.6548	P00DT21H06M	tara_20100707t0919z_064_event_cast	2	0.0175	0.0175	0.02125	0.025	0.025	0.0184	0.0184	0.0203	0.0222	0.0222	0	0	0	0	0	0.0024	0.0024	0.0024	0.0024	0.0024	0	0	0	0	0	0.0135	0.0135	0.01725	0.021	0.021	0.0167	0.0167	0.02	0.0233	0.0233	0.0015	0.0015	0.0017	0.0019	0.0019	0.0047	0.0047	0.0047	0.0047	0.0047	0	0	0	0	0	0.0279	0.0279	0.033	0.0381	0.0381	0.0036	0.0036	0.00395	0.0043	0.0043	0.0019	0.0019	0.0023	0.0027	0.0027	0	0	0	0	0	0.0376	0.0376	0.04755	0.0575	0.0575	0	0	0	0	0	9.00E-04	9.00E-04	0.00105	0.0012	0.0012	0	0	0	0	0	0.034	0.034	0.0367	0.0394	0.0394	0.034	0.034	0.0367	0.0394	0.0394	0.0937	0.0937	0.1115	0.1293	0.1293	0.1951	0.1951	0.2046	0.2141	0.2141	0.3078	0.3078	0.31605	0.3243	0.3243	0	0	0	0	0	0.0203	0.0203	0.0223	0.0243	0.0243
TARA_B100000408	SAMEA2620815	ERS489987	TARA_064	TARA_20100707T1217Z_064_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	1000	998	1002	0.22	3	TARA_064_MES_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100707T1217Z_064_Combined-EVENTS_CAST_MES_(1000m)_SEQ-(100L)_W0.22-3_B100000408	1.3181	P00DT02H58M	tara_20100707t0919z_064_event_cast	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_B100000401	SAMEA2620786	ERS489917	TARA_064	TARA_20100707T0448Z_064_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_064_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100707T0448Z_064_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B100000401	3.7314	P00DT04H26M	tara_20100707t0919z_064_event_cast	1	0.0109	0.0109	0.0109	0.0109	0.0109	0.0109	0.0109	0.0109	0.0109	0.0109	0	0	0	0	0	0.0017	0.0017	0.0017	0.0017	0.0017	0	0	0	0	0	0.0089	0.0089	0.0089	0.0089	0.0089	0.0103	0.0103	0.0103	0.0103	0.0103	0.0012	0.0012	0.0012	0.0012	0.0012	0.0034	0.0034	0.0034	0.0034	0.0034	0	0	0	0	0	0.0201	0.0201	0.0201	0.0201	0.0201	0.0037	0.0037	0.0037	0.0037	0.0037	0.0013	0.0013	0.0013	0.0013	0.0013	5.00E-04	5.00E-04	5.00E-04	5.00E-04	5.00E-04	0.0861	0.0861	0.0861	0.0861	0.0861	0	0	0	0	0	9.00E-04	9.00E-04	9.00E-04	9.00E-04	9.00E-04	0	0	0	0	0	0.0251	0.0251	0.0251	0.0251	0.0251	0.0251	0.0251	0.0251	0.0251	0.0251	0.1201	0.1201	0.1201	0.1201	0.1201	0.1486	0.1486	0.1486	0.1486	0.1486	0.2686	0.2686	0.2686	0.2686	0.2686	0	0	0	0	0	0.0232	0.0232	0.0232	0.0232	0.0232
TARA_B000000532	SAMEA2620756	ERS489877	TARA_062	TARA_20100703T0809Z_062_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_062_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100703T0809Z_062_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B000000532	133.6073	P00DT21H51M	tara_20100702t1024z_061_event_cast	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_B000000557	SAMEA2620734	ERS489846	TARA_058	TARA_20100629T1500Z_058_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	66	64	68	0.22	3	TARA_058_DCM_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100629T1500Z_058_EVENT_PUMP_DCM_(66m)_SEQ-(100L)_W0.22-3_B000000557	3.716	P00DT01H47M	tara_20100629t1313z_058_event_cast	1	0.0582	0.0582	0.0582	0.0582	0.0582	0.0507	0.0507	0.0507	0.0507	0.0507	0	0	0	0	0	0.0056	0.0056	0.0056	0.0056	0.0056	0.0041	0.0041	0.0041	0.0041	0.0041	0.061	0.061	0.061	0.061	0.061	0.016	0.016	0.016	0.016	0.016	0.005	0.005	0.005	0.005	0.005	0.0045	0.0045	0.0045	0.0045	0.0045	0.0016	0.0016	0.0016	0.0016	0.0016	0.1508	0.1508	0.1508	0.1508	0.1508	0.0091	0.0091	0.0091	0.0091	0.0091	0.0044	0.0044	0.0044	0.0044	0.0044	0	0	0	0	0	0.0895	0.0895	0.0895	0.0895	0.0895	0	0	0	0	0	0.0021	0.0021	0.0021	0.0021	0.0021	0	0	0	0	0	0.0443	0.0443	0.0443	0.0443	0.0443	0.0443	0.0443	0.0443	0.0443	0.0443	0.2707	0.2707	0.2707	0.2707	0.2707	0.3458	0.3458	0.3458	0.3458	0.3458	0.6166	0.6166	0.6166	0.6166	0.6166	0	0	0	0	0	0.0513	0.0513	0.0513	0.0513	0.0513
TARA_B000000565	SAMEA2620672	ERS489733	TARA_057	TARA_20100627T1205Z_057_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_057_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100627T1205Z_057_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B000000565	58.3084	P02DT01H07M	tara_20100629t1313z_058_event_cast	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_B100000378	SAMEA2620666	ERS489727	TARA_056	TARA_20100626T0713Z_056_EVENT_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	1000	990	1008	0.22	3	TARA_056_MES_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100626T0713Z_056_EVENT_CAST_MES_(1000m)_SEQ-(100L)_W0.22-3_B100000378	144.3237	P00DT18H16M	tara_20100625t1255z_055_event_cast	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_B000000609	SAMEA2620651	ERS489712	TARA_056	TARA_20100626T0705Z_056_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_056_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100626T0705Z_056_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B000000609	144.6554	P00DT18H09M	tara_20100625t1255z_055_event_cast	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_B100000214	SAMEA2620570	ERS489585	TARA_052	TARA_20100517T1142Z_052_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	75	73	77	0.22	1.6	TARA_052_DCM_0.22-1.6	SEQ-(10L-or-15min)_W0.22-1.6	TARA_20100517T1142Z_052_EVENT_PUMP_DCM_(75m)_SEQ-(10L-or-15min)_W0.22-1.6_B100000214	5.0137	P00DT02H01M	tara_20100517t0945z_052_event_cast	1	0.0261	0.0261	0.0261	0.0261	0.0261	0.0275	0.0275	0.0275	0.0275	0.0275	0	0	0	0	0	0.0064	0.0064	0.0064	0.0064	0.0064	0	0	0	0	0	0.0296	0.0296	0.0296	0.0296	0.0296	0.0091	0.0091	0.0091	0.0091	0.0091	0.0057	0.0057	0.0057	0.0057	0.0057	0	0	0	0	0	0.0017	0.0017	0.0017	0.0017	0.0017	0.0645	0.0645	0.0645	0.0645	0.0645	0.0032	0.0032	0.0032	0.0032	0.0032	0	0	0	0	0	0	0	0	0	0	0.0504	0.0504	0.0504	0.0504	0.0504	0	0	0	0	0	7.00E-04	7.00E-04	7.00E-04	7.00E-04	7.00E-04	0	0	0	0	0	0.0971	0.0971	0.0971	0.0971	0.0971	0.0971	0.0971	0.0971	0.0971	0.0971	0.1138	0.1138	0.1138	0.1138	0.1138	0.1557	0.1557	0.1557	0.1557	0.1557	0.2696	0.2696	0.2696	0.2696	0.2696	0	0	0	0	0	0.0207	0.0207	0.0207	0.0207	0.0207
TARA_B100000212	SAMEA2620542	ERS489529	TARA_052	TARA_20100517T0410Z_052_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	1.6	TARA_052_SRF_0.22-1.6	SEQ-(10L-or-15min)_W0.22-1.6	TARA_20100517T0410Z_052_EVENT_PUMP_SRF_(5m)_SEQ-(10L-or-15min)_W0.22-1.6_B100000212	2.9085	P00DT05H30M	tara_20100517t0945z_052_event_cast	1	0.0053	0.0053	0.0053	0.0053	0.0053	0.0059	0.0059	0.0059	0.0059	0.0059	0	0	0	0	0	0.0017	0.0017	0.0017	0.0017	0.0017	0	0	0	0	0	0.0061	0.0061	0.0061	0.0061	0.0061	0.0022	0.0022	0.0022	0.0022	0.0022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.02	0.02	0.02	0.02	0.0032	0.0032	0.0032	0.0032	0.0032	0	0	0	0	0	0.0012	0.0012	0.0012	0.0012	0.0012	0.0871	0.0871	0.0871	0.0871	0.0871	0	0	0	0	0	7.00E-04	7.00E-04	7.00E-04	7.00E-04	7.00E-04	0	0	0	0	0	0.011	0.011	0.011	0.011	0.011	0.011	0.011	0.011	0.011	0.011	0.0887	0.0887	0.0887	0.0887	0.0887	0.056	0.056	0.056	0.056	0.056	0.1447	0.1447	0.1447	0.1447	0.1447	0	0	0	0	0	0.0119	0.0119	0.0119	0.0119	0.0119
