SampleID_Tara	SampleID_NCBI	SampleID_SRA	Station label	Event label	Environmental feature	"Depth, nominal"	"Size fraction, lower threshold"	"Size fraction, upper threshold"	Sample material	Sample method	Sample code/label	File name	Distance	Duration	Number of observations	pH_min	pH_first_quartile	pH_median	pH_third_quartile	pH_max	Carbon dioxide_min	Carbon dioxide_first_quartile	Carbon dioxide_median	Carbon dioxide_third_quartile	Carbon dioxide_max	"Carbon dioxide, partial pressure_min"	"Carbon dioxide, partial pressure_first_quartile"	"Carbon dioxide, partial pressure_median"	"Carbon dioxide, partial pressure_third_quartile"	"Carbon dioxide, partial pressure_max"	Fugacity of carbon dioxide in seawater_min	Fugacity of carbon dioxide in seawater_first_quartile	Fugacity of carbon dioxide in seawater_median	Fugacity of carbon dioxide in seawater_third_quartile	Fugacity of carbon dioxide in seawater_max	Bicarbonate ion_min	Bicarbonate ion_first_quartile	Bicarbonate ion_median	Bicarbonate ion_third_quartile	Bicarbonate ion_max	Carbonate ion_min	Carbonate ion_first_quartile	Carbonate ion_median	Carbonate ion_third_quartile	Carbonate ion_max	"Carbon, total_min"	"Carbon, total_first_quartile"	"Carbon, total_median"	"Carbon, total_third_quartile"	"Carbon, total_max"	"Alkalinity, total_min"	"Alkalinity, total_first_quartile"	"Alkalinity, total_median"	"Alkalinity, total_third_quartile"	"Alkalinity, total_max"	Calcite saturation state_min	Calcite saturation state_first_quartile	Calcite saturation state_median	Calcite saturation state_third_quartile	Calcite saturation state_max	Aragonite saturation state_min	Aragonite saturation state_first_quartile	Aragonite saturation state_median	Aragonite saturation state_third_quartile	Aragonite saturation state_max
TARA_N000000327	SAMEA2619917	ERS488695	TARA_034	TARA_20100120T1150Z_034_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.8	5	TARA_034_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20100120T1150Z_034_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000000327	tara_20100113t1102z_033_event_cast	444.1205	P07DT00H55M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0108	0.0108	0.0108	0.0108	0.0108	0.0311	0.0311	0.0311	0.0311	0.0311	0.0332	0.0332	0.0332	0.0332	0.0332	0.0037	0.0037	0.0037	0.0037	0.0037	0.0076	0.0076	0.0076	0.0076	0.0076	0.0018	0.0018	0.0018	0.0018	0.0018
TARA_N000000324	SAMEA2657058	ERS488682	TARA_034	TARA_20100120T0801Z_034_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	180	2000	TARA_034_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100120T0801Z_034_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000000324	tara_20100113t1102z_033_event_cast	448.5341	P06DT21H06M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0108	0.0108	0.0108	0.0108	0.0108	0.0311	0.0311	0.0311	0.0311	0.0311	0.0332	0.0332	0.0332	0.0332	0.0332	0.0037	0.0037	0.0037	0.0037	0.0037	0.0076	0.0076	0.0076	0.0076	0.0076	0.0018	0.0018	0.0018	0.0018	0.0018
TARA_N000000325	SAMEA2656985	ERS488678	TARA_034	TARA_20100120T0445Z_034_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	20	180	TARA_034_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100120T0445Z_034_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000000325	tara_20100113t1102z_033_event_cast	449.5478	P06DT17H50M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0108	0.0108	0.0108	0.0108	0.0108	0.0311	0.0311	0.0311	0.0311	0.0311	0.0332	0.0332	0.0332	0.0332	0.0332	0.0037	0.0037	0.0037	0.0037	0.0037	0.0076	0.0076	0.0076	0.0076	0.0076	0.0018	0.0018	0.0018	0.0018	0.0018
TARA_N000000326	SAMEA2619898	ERS488668	TARA_034	TARA_20100120T0427Z_034_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	5	20	TARA_034_SRF_5-20	SEQ-(500mL-or-15min)_W5-20	TARA_20100120T0427Z_034_EVENT_PUMP_SRF_(5m)_SEQ-(500mL-or-15min)_W5-20_N000000326	tara_20100113t1102z_033_event_cast	449.4789	P06DT17H32M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0108	0.0108	0.0108	0.0108	0.0108	0.0311	0.0311	0.0311	0.0311	0.0311	0.0332	0.0332	0.0332	0.0332	0.0332	0.0037	0.0037	0.0037	0.0037	0.0037	0.0076	0.0076	0.0076	0.0076	0.0076	0.0018	0.0018	0.0018	0.0018	0.0018
TARA_A100001246	SAMEA2657012	ERS488644	TARA_033	TARA_20100113T1010Z_033_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	180	2000	TARA_033_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100113T1010Z_033_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_A100001246	tara_20100113t1102z_033_event_cast	4.3814	P00DT00H44M	1	7.80708	7.80708	7.80708	7.80708	7.80708	20.838036	20.838036	20.838036	20.838036	20.838036	794.898869	794.898869	794.898869	794.898869	794.898869	792.464886	792.464886	792.464886	792.464886	792.464886	0	0	0	0	0	0.0069	0.0069	0.00775	0.0086	0.0086	0.0064	0.0064	0.007	0.0076	0.0076	0.0018	0.0018	0.0019	0.002	0.002	0.0028	0.0028	0.00305	0.0033	0.0033	0.0014	0.0014	0.0016	0.0018	0.0018
TARA_A100001245	SAMEA2657055	ERS488640	TARA_033	TARA_20100113T0720Z_033_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	20	180	TARA_033_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100113T0720Z_033_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_A100001245	tara_20100113t1102z_033_event_cast	20.3827	P00DT03H34M	1	7.80708	7.80708	7.80708	7.80708	7.80708	20.838036	20.838036	20.838036	20.838036	20.838036	794.898869	794.898869	794.898869	794.898869	794.898869	792.464886	792.464886	792.464886	792.464886	792.464886	0	0	0	0	0	0.0069	0.0069	0.00775	0.0086	0.0086	0.0064	0.0064	0.007	0.0076	0.0076	0.0018	0.0018	0.0019	0.002	0.002	0.0028	0.0028	0.00305	0.0033	0.0033	0.0014	0.0014	0.0016	0.0018	0.0018
TARA_A100001244	SAMEA2619869	ERS488633	TARA_033	TARA_20100113T0716Z_033_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.8	20	TARA_033_SRF_0.8-20	SEQ-(100L-or-15min)_W0.8-20	TARA_20100113T0716Z_033_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-20_A100001244	tara_20100113t1102z_033_event_cast	20.3827	P00DT03H38M	1	7.80708	7.80708	7.80708	7.80708	7.80708	20.838036	20.838036	20.838036	20.838036	20.838036	794.898869	794.898869	794.898869	794.898869	794.898869	792.464886	792.464886	792.464886	792.464886	792.464886	0	0	0	0	0	0.0069	0.0069	0.00775	0.0086	0.0086	0.0064	0.0064	0.007	0.0076	0.0076	0.0018	0.0018	0.0019	0.002	0.002	0.0028	0.0028	0.00305	0.0033	0.0033	0.0014	0.0014	0.0016	0.0018	0.0018
TARA_A100001144	SAMEA2656970	ERS488594	TARA_032	TARA_20100111T0837Z_032_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	180	2000	TARA_032_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100111T0837Z_032_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_A100001144	tara_20100111t0943z_032_event_cast	1.5245	P00DT01H03M	1	7.845202	7.845202	7.845202	7.845202	7.845202	19.33961	19.33961	19.33961	19.33961	19.33961	717.154657	717.154657	717.154657	717.154657	717.154657	714.923146	714.923146	714.923146	714.923146	714.923146	0	0	0	0	0	0.0038	0.0038	0.00405	0.0043	0.0043	0.0041	0.0041	0.00435	0.0046	0.0046	0	0	0	0	0	0	0	0	0	0	7.00E-04	7.00E-04	0.00075	8.00E-04	8.00E-04
TARA_A100001142	SAMEA2619833	ERS488584	TARA_032	TARA_20100111T0721Z_032_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	5	20	TARA_032_SRF_5-20	SEQ-(500mL-or-15min)_W5-20	TARA_20100111T0721Z_032_EVENT_PUMP_SRF_(5m)_SEQ-(500mL-or-15min)_W5-20_A100001142	tara_20100111t0943z_032_event_cast	3.0062	P00DT02H19M	1	7.845202	7.845202	7.845202	7.845202	7.845202	19.33961	19.33961	19.33961	19.33961	19.33961	717.154657	717.154657	717.154657	717.154657	717.154657	714.923146	714.923146	714.923146	714.923146	714.923146	0	0	0	0	0	0.0038	0.0038	0.00405	0.0043	0.0043	0.0041	0.0041	0.00435	0.0046	0.0046	0	0	0	0	0	0	0	0	0	0	7.00E-04	7.00E-04	0.00075	8.00E-04	8.00E-04
TARA_A100001141	SAMEA2619832	ERS488583	TARA_032	TARA_20100111T0721Z_032_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.8	5	TARA_032_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20100111T0721Z_032_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_A100001141	tara_20100111t0943z_032_event_cast	3.0062	P00DT02H19M	1	7.845202	7.845202	7.845202	7.845202	7.845202	19.33961	19.33961	19.33961	19.33961	19.33961	717.154657	717.154657	717.154657	717.154657	717.154657	714.923146	714.923146	714.923146	714.923146	714.923146	0	0	0	0	0	0.0038	0.0038	0.00405	0.0043	0.0043	0.0041	0.0041	0.00435	0.0046	0.0046	0	0	0	0	0	0	0	0	0	0	7.00E-04	7.00E-04	0.00075	8.00E-04	8.00E-04
TARA_A100001143	SAMEA2656957	ERS488567	TARA_032	TARA_20100111T0721Z_032_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	20	180	TARA_032_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100111T0721Z_032_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_A100001143	tara_20100111t0943z_032_event_cast	3.0062	P00DT02H19M	1	7.845202	7.845202	7.845202	7.845202	7.845202	19.33961	19.33961	19.33961	19.33961	19.33961	717.154657	717.154657	717.154657	717.154657	717.154657	714.923146	714.923146	714.923146	714.923146	714.923146	0	0	0	0	0	0.0038	0.0038	0.00405	0.0043	0.0043	0.0041	0.0041	0.00435	0.0046	0.0046	0	0	0	0	0	0	0	0	0	0	7.00E-04	7.00E-04	0.00075	8.00E-04	8.00E-04
TARA_A100001431	SAMEA2657017	ERS488565	TARA_031	TARA_20100109T0925Z_031_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	180	2000	TARA_031_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100109T0925Z_031_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_A100001431	tara_20100109t1003z_031_event_cast	0.61819	P00DT00H37M	1	8.086712	8.086712	8.086712	8.086712	8.086712	10.150114	10.150114	10.150114	10.150114	10.150114	367.833816	367.833816	367.833816	367.833816	367.833816	366.675701	366.675701	366.675701	366.675701	366.675701	0	0	0	0	0	0.0037	0.0037	0.0044	0.0051	0.0051	0.0039	0.0039	0.00475	0.0056	0.0056	0	0	0	0	0	0	0	0	0	0	7.00E-04	7.00E-04	8.00E-04	9.00E-04	9.00E-04
TARA_A100001432	SAMEA2657001	ERS488561	TARA_031	TARA_20100109T0737Z_031_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	20	180	TARA_031_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100109T0737Z_031_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_A100001432	tara_20100109t1003z_031_event_cast	2.5608	P00DT02H25M	1	8.086712	8.086712	8.086712	8.086712	8.086712	10.150114	10.150114	10.150114	10.150114	10.150114	367.833816	367.833816	367.833816	367.833816	367.833816	366.675701	366.675701	366.675701	366.675701	366.675701	0	0	0	0	0	0.0037	0.0037	0.0044	0.0051	0.0051	0.0039	0.0039	0.00475	0.0056	0.0056	0	0	0	0	0	0	0	0	0	0	7.00E-04	7.00E-04	8.00E-04	9.00E-04	9.00E-04
TARA_A100001433	SAMEA2619811	ERS488554	TARA_031	TARA_20100109T0715Z_031_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.8	20	TARA_031_SRF_0.8-20	SEQ-(100L-or-15min)_W0.8-20	TARA_20100109T0715Z_031_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-20_A100001433	tara_20100109t1003z_031_event_cast	3.2598	P00DT02H47M	1	8.086712	8.086712	8.086712	8.086712	8.086712	10.150114	10.150114	10.150114	10.150114	10.150114	367.833816	367.833816	367.833816	367.833816	367.833816	366.675701	366.675701	366.675701	366.675701	366.675701	0	0	0	0	0	0.0037	0.0037	0.0044	0.0051	0.0051	0.0039	0.0039	0.00475	0.0056	0.0056	0	0	0	0	0	0	0	0	0	0	7.00E-04	7.00E-04	8.00E-04	9.00E-04	9.00E-04
TARA_S400007204	SAMEA2657021	ERS488542	TARA_026	TARA_20091124T0945Z_026_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	180	2000	TARA_026_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20091124T0945Z_026_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_S400007204	tara_20091124t1019z_026_event_cast	4.5957	P00DT00H31M	1	8.12601	8.12601	8.12601	8.12601	8.12601	11.585393	11.585393	11.585393	11.585393	11.585393	355.128574	355.128574	355.128574	355.128574	355.128574	353.92475	353.92475	353.92475	353.92475	353.92475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_S400007202	SAMEA2657002	ERS488539	TARA_026	TARA_20091124T0744Z_026_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	20	180	TARA_026_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20091124T0744Z_026_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_S400007202	tara_20091124t1019z_026_event_cast	8.9005	P00DT02H32M	1	8.12601	8.12601	8.12601	8.12601	8.12601	11.585393	11.585393	11.585393	11.585393	11.585393	355.128574	355.128574	355.128574	355.128574	355.128574	353.92475	353.92475	353.92475	353.92475	353.92475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_E400007200	SAMEA2619798	ERS488534	TARA_026	TARA_20091124T0740Z_026_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.8	20	TARA_026_SRF_0.8-20	SEQ-(100L-or-15min)_W0.8-20	TARA_20091124T0740Z_026_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-20_E400007200	tara_20091124t1019z_026_event_cast	9.2096	P00DT02H36M	1	8.12601	8.12601	8.12601	8.12601	8.12601	11.585393	11.585393	11.585393	11.585393	11.585393	355.128574	355.128574	355.128574	355.128574	355.128574	353.92475	353.92475	353.92475	353.92475	353.92475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_A100000402	SAMEA2657015	ERS488506	TARA_025	TARA_20091123T1102Z_025_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	180	2000	TARA_025_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20091123T1102Z_025_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_A100000402	tara_20091123t1242z_025_event_cast	21.6941	P00DT01H38M	1	8.136645	8.136645	8.136645	8.136645	8.136645	11.461316	11.461316	11.461316	11.461316	11.461316	344.759164	344.759164	344.759164	344.759164	344.759164	343.58112	343.58112	343.58112	343.58112	343.58112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_A100000400	SAMEA2656999	ERS488503	TARA_025	TARA_20091123T0914Z_025_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	20	180	TARA_025_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20091123T0914Z_025_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_A100000400	tara_20091123t1242z_025_event_cast	2.3836	P00DT03H26M	1	8.136645	8.136645	8.136645	8.136645	8.136645	11.461316	11.461316	11.461316	11.461316	11.461316	344.759164	344.759164	344.759164	344.759164	344.759164	343.58112	343.58112	343.58112	343.58112	343.58112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_A100000394	SAMEA2619778	ERS488498	TARA_025	TARA_20091123T0912Z_025_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	5	20	TARA_025_SRF_5-20	SEQ-(500mL-or-15min)_W5-20	TARA_20091123T0912Z_025_EVENT_PUMP_SRF_(5m)_SEQ-(500mL-or-15min)_W5-20_A100000394	tara_20091123t1242z_025_event_cast	2.3494	P00DT03H28M	1	8.136645	8.136645	8.136645	8.136645	8.136645	11.461316	11.461316	11.461316	11.461316	11.461316	344.759164	344.759164	344.759164	344.759164	344.759164	343.58112	343.58112	343.58112	343.58112	343.58112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_A100000393	SAMEA2619777	ERS488497	TARA_025	TARA_20091123T0912Z_025_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.8	5	TARA_025_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20091123T0912Z_025_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_A100000393	tara_20091123t1242z_025_event_cast	2.3494	P00DT03H28M	1	8.136645	8.136645	8.136645	8.136645	8.136645	11.461316	11.461316	11.461316	11.461316	11.461316	344.759164	344.759164	344.759164	344.759164	344.759164	343.58112	343.58112	343.58112	343.58112	343.58112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_A100000357	SAMEA2657018	ERS488485	TARA_024	TARA_20091121T1319Z_024_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	180	2000	TARA_024_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20091121T1319Z_024_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_A100000357	tara_20091123t1242z_025_event_cast	359.3844	P01DT23H21M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_A100000360	SAMEA2656978	ERS488481	TARA_024	TARA_20091121T1135Z_024_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	20	180	TARA_024_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20091121T1135Z_024_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_A100000360	tara_20091123t1242z_025_event_cast	359.6038	P02DT01H05M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_A100000362	SAMEA2619762	ERS488476	TARA_024	TARA_20091121T1110Z_024_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.8	20	TARA_024_SRF_0.8-20	SEQ-(100L-or-15min)_W0.8-20	TARA_20091121T1110Z_024_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-20_A100000362	tara_20091123t1242z_025_event_cast	359.6477	P02DT01H30M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_A100000532	SAMEA2657081	ERS488469	TARA_022	TARA_20091116T1953Z_022_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	180	2000	TARA_022_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20091116T1953Z_022_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_A100000532	tara_20091123t1242z_025_event_cast	176.3213	P06DT16H47M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0057	0.0057	0.0057	0.0057	0.0057	0.0518	0.0518	0.0518	0.0518	0.0518	0.0586	0.0586	0.0586	0.0586	0.0586	0.004	0.004	0.004	0.004	0.004	0.0073	0.0073	0.0073	0.0073	0.0073	0.0046	0.0046	0.0046	0.0046	0.0046
TARA_A100000538	SAMEA2657062	ERS488453	TARA_022	TARA_20091116T1340Z_022_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	20	180	TARA_022_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20091116T1340Z_022_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_A100000538	tara_20091123t1242z_025_event_cast	174.3036	P06DT23H00M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0057	0.0057	0.0057	0.0057	0.0057	0.0518	0.0518	0.0518	0.0518	0.0518	0.0586	0.0586	0.0586	0.0586	0.0586	0.004	0.004	0.004	0.004	0.004	0.0073	0.0073	0.0073	0.0073	0.0073	0.0046	0.0046	0.0046	0.0046	0.0046
TARA_A100000539	SAMEA2619746	ERS488447	TARA_022	TARA_20091116T0816Z_022_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	5	20	TARA_022_SRF_5-20	SEQ-(500mL-or-15min)_W5-20	TARA_20091116T0816Z_022_EVENT_PUMP_SRF_(5m)_SEQ-(500mL-or-15min)_W5-20_A100000539	tara_20091123t1242z_025_event_cast	174.8613	P07DT04H24M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0057	0.0057	0.0057	0.0057	0.0057	0.0518	0.0518	0.0518	0.0518	0.0518	0.0586	0.0586	0.0586	0.0586	0.0586	0.004	0.004	0.004	0.004	0.004	0.0073	0.0073	0.0073	0.0073	0.0073	0.0046	0.0046	0.0046	0.0046	0.0046
TARA_A100000534	SAMEA2619745	ERS488446	TARA_022	TARA_20091116T0816Z_022_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.8	5	TARA_022_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20091116T0816Z_022_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_A100000534	tara_20091123t1242z_025_event_cast	174.8613	P07DT04H24M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0057	0.0057	0.0057	0.0057	0.0057	0.0518	0.0518	0.0518	0.0518	0.0518	0.0586	0.0586	0.0586	0.0586	0.0586	0.004	0.004	0.004	0.004	0.004	0.0073	0.0073	0.0073	0.0073	0.0073	0.0046	0.0046	0.0046	0.0046	0.0046
TARA_A100000759	SAMEA2657025	ERS488420	TARA_020	TARA_20091112T1744Z_020_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	180	2000	TARA_020_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20091112T1744Z_020_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_A100000759	tara_20091123t1242z_025_event_cast	676.39	P10DT18H56M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_A100000761	SAMEA2619725	ERS488412	TARA_020	TARA_20091112T1409Z_020_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	5	20	TARA_020_SRF_5-20	SEQ-(500mL-or-15min)_W5-20	TARA_20091112T1409Z_020_EVENT_PUMP_SRF_(5m)_SEQ-(500mL-or-15min)_W5-20_A100000761	tara_20091123t1242z_025_event_cast	676.6472	P10DT22H31M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_A100000758	SAMEA2619723	ERS488410	TARA_020	TARA_20091112T1409Z_020_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.8	5	TARA_020_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20091112T1409Z_020_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_A100000758	tara_20091123t1242z_025_event_cast	676.6472	P10DT22H31M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_A100000750	SAMEA2656996	ERS488391	TARA_020	TARA_20091112T1220Z_020_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	20	180	TARA_020_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20091112T1220Z_020_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_A100000750	tara_20091123t1242z_025_event_cast	675.0544	P11DT00H20M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
