Sample ID	Sample label (BioSample)	Sample label (BioArchive)	Sample label (ENA)	URL file	Campaign	Site label	Site number	Event	Device	Comment	URI	Date/Time	Latitude	Longitude	Date/Time 2	Latitude 2	Longitude 2	Depth	TZ	Local time	Country, closest	Country, distance	BG province, closest, abbrev	BG province, closest, desc	BG province, distance	LME, closest, desc	LME, distance	Locality, site	Locality, region	URL ref	Biome	Env feature	Material	Protocol Label	Quantity	Container	Content	Size-fraction, upper thresh	Size-fraction, lower thresh	Treatment, chemicals	Treatment, storage	Temp	Sal	pH	[PO4]3-	[NO3]-	POC	[NO2]-	DOC	Plank nano/micro	PAR	Cond	PP C	OXYGEN	PON	Plank meso/macro	Bact prod C	DON	[NH4]+	Si(OH)4	Turbidity	Fluorometer	Chl a
OSD158_2014-06-21_0m_NPL022	SAMEA3275491	ABOKM56	ERS667500	https://www.ebi.ac.uk/ena/data/view/ERS667500	OSD-Jun-2014	OSD158	158	OSD158_20140621T1120Z	Bucket, plastic	[OBJECTIVE: Microbial environmenta Characterization][PLATFORM: Zephirus (zodiac)][DEVICE REPORTED: Bucket][DESCRIPTION: Seawater surface water]	http://store.pangaea.de/Projects/OSD_2014/OSD158_20140621T1120Z.pdf	2014-06-21T11:20	37.4328	-25.19	2014-06-21T12:00	37.4328	-25.19	0	UTC-01	21-06-2014T10:20:00	PRT	33331	NASE	Westerlies - N. Atlantic Subtropical Gyral Province (East) (STGE)	0			Sao Miguel Azores II	North Atlantic Ocean	http://marineregions.org/gazetteer.php?p=details&id=1912	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	19.2	35.7	7.43								26.9		327.5							0.4		
OSD159_2014-06-19_2m_NE08				https://www.ebi.ac.uk/ena/data/view/ERS667499	OSD-Jun-2014	OSD159	159	OSD159_20140621T1000Z	Bottle, Niskin 8-L	[OBJECTIVE: Prokaryotes and Eukaryotes][PLATFORM: Brest-Somlit Station.][DEVICE REPORTED: Niskin Bottle 8 Liters][DESCRIPTION: Sea Water collected using a Niskin bottle.]	http://store.pangaea.de/Projects/OSD_2014/OSD159_20140621T1000Z.pdf	2014-06-19T10:00	48.359	-4.552	2014-06-19T10:45	48.359	-4.552	2	UTC+01	19-06-2014T11:00:00	FRA	462	NECS	Coastal - NE Atlantic Shelves Province	0.013803238	Celtic-Biscay Shelf	0	Brest-SOMLIT	Celtic Sea	http://marineregions.org/gazetteer.php?p=details&id=2351	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NE08	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	16	34.78	8.1	0.034																		
OSD159_2014-06-19_2m_NPL022	SAMEA3275490	ABOKM25	ERS667499		OSD-Jun-2014	OSD159	159	OSD159_20140621T1000Z	Bottle, Niskin 8-L	[OBJECTIVE: Prokaryotes and Eukaryotes][PLATFORM: Brest-Somlit Station.][DEVICE REPORTED: Niskin Bottle 8 Liters][DESCRIPTION: Sea Water collected using a Niskin bottle.]	http://store.pangaea.de/Projects/OSD_2014/OSD159_20140621T1000Z.pdf	2014-06-19T10:00	48.359	-4.552	2014-06-19T10:45	48.359	-4.552	2	UTC+01	19-06-2014T11:00:00	FRA	462	NECS	Coastal - NE Atlantic Shelves Province	0.013803238	Celtic-Biscay Shelf	0	Brest-SOMLIT	Celtic Sea	http://marineregions.org/gazetteer.php?p=details&id=2351	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	16	34.78	8.1	0.034	0.274	169.98	0.03			1341			239.48	31.06				0.285	1.664			1
OSD162_2014-06-23_1m_NPL022	SAMEA3275489	ABOKM70	ERS667498	https://www.ebi.ac.uk/ena/data/view/ERS667498	OSD-Jun-2014	OSD162	162	OSD162_20140623T1100Z	Water pump	[OBJECTIVE: The Stonehaven site is a part of Marine Scotland s coastal ecosystem monitoring programme.][PLATFORM: The sampling site is 5km offshore and sampling is performed from a boat. Sampling for OSD was performed using a 10m Lund tube.][DEVICE REPORTED: A 10m Lund tube was used to collect water for the OSD samples.][DESCRIPTION: Sample is an integrated tube sample from 0 - 10m]	http://store.pangaea.de/Projects/OSD_2014/OSD162_20140623T1100Z.pdf	2014-06-23T11:00	56.9631	-2.1031	2014-06-23T11:00	56.9631	-2.1031	1	UTC+00	23-06-2014T11:00:00	GBR	5358	NECS	Coastal - NE Atlantic Shelves Province	0	North Sea	0	Stonehaven	North Sea	http://marineregions.org/gazetteer.php?p=details&id=2350	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	12.2	34.3163																				
OSD163_2014-06-20_2m_NPL022	SAMEA3275488	ABOKN02	ERS667497	https://www.ebi.ac.uk/ena/data/view/ERS667497	OSD-Jun-2014	OSD163	163	OSD163_20140620T1200Z	Bucket, plastic	[OBJECTIVE: This site is part of Marine Scotland Science s coastal ecosystem monitoring programme][PLATFORM: pier][DEVICE REPORTED: bucket][DESCRIPTION: This is a surface sample]	http://store.pangaea.de/Projects/OSD_2014/OSD163_20140620T1200Z.pdf	2014-06-20T12:00	58.957	-2.9726	2014-06-20T12:00	58.957	-2.9726	2	UTC+00	20-06-2014T12:00:00	GBR	81	NECS	Coastal - NE Atlantic Shelves Province	0.017525106	North Sea	240	Scapa	North Sea	http://marineregions.org/gazetteer.php?p=details&id=2350	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	11.7	34.445																				
OSD164_2014-06-13_2m_NPL022		ABOKM47			OSD-Jun-2014	OSD164	164	OSD164_20140613T1000Z	Bucket, plastic	[OBJECTIVE: Not reported][PLATFORM: boat][DEVICE REPORTED: bucket][DESCRIPTION: Not reported]	http://store.pangaea.de/Projects/OSD_2014/OSD164_20140613T1000Z.pdf	2014-06-13T10:00	60.14333	-1.2825	2014-06-13T10:00	60.14333	-1.2825	2	UTC+00	13-06-2014T10:00:00	GBR	0	SARC	Polar - Atlantic Subarctic Province	0	North Sea	363	Scalloway	North Atlantic Ocean	http://marineregions.org/gazetteer.php?p=details&id=1912	marine biome (ENVO:447)	surface water (ENVO:2042)	saline water (ENVO:2010)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	12.2	35.1354																				
OSD165_2014-06-23_2m_NPL022	SAMEA3275487	ABOKM31	ERS667496	https://www.ebi.ac.uk/ena/data/view/ERS667496	OSD-Jun-2014	OSD165	165	OSD165_20140623T0900Z	Bucket, plastic	[OBJECTIVE: This site is part of Marine Scotland Science s coastal ecosystem monitoring programme.][PLATFORM: Boat][DEVICE REPORTED: Bucket][DESCRIPTION: This is a sample taken from Loch Ewe as part of Marine Scotland s coastal ecosystem monitoring programme]	http://store.pangaea.de/Projects/OSD_2014/OSD165_20140623T0900Z.pdf	2014-06-23T09:00	57.8498	-5.6495	2014-06-23T09:00	57.8498	-5.6495	2	UTC+00	23-06-2014T09:00:00	GBR	508	NECS	Coastal - NE Atlantic Shelves Province	0	Celtic-Biscay Shelf	0	Loch Ewe	Inner Seas off the West Coast of Scotland	http://marineregions.org/gazetteer.php?p=details&id=4283	marine biome (ENVO:447)	bay (ENVO:32)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	14.3	32.4453																				
OSD166_2014-06-21_0.5m_NPL022	SAMEA3275486	ABOKL84	ERS667495	https://www.ebi.ac.uk/ena/data/view/ERS667495	OSD-Jun-2014	OSD166	166	OSD166_20140621T0948Z	Bucket, plastic 5-L	[OBJECTIVE: A water sample of 80 L was collected oofshore of the Town on Lemoiz (Armintza), site that has been estudied along the last 8 years by the Department of Microbiology of the University of the Basque Country, under the supervison of Juna Iriberri. Metagenome data will be uselful in the understanding of the functional data regarding the microbial community of the site accumulated periodically along the years.][PLATFORM: Commercial vessel , Crusoe Tresure underwater cellar][DEVICE REPORTED: 5 L Bucket][DESCRIPTION: Surface water Sample collected in Armintza. South Bay of Biscay]	http://store.pangaea.de/Projects/OSD_2014/OSD166_20140621T1048Z.pdf	2014-06-21T09:48	43.2655	-2.89966	2014-06-21T09:58	43.43287	-2.90056	0.5	UTC+01	21-06-2014T10:48:00	ESP	0	CNRY	Coastal - Canary Coastal Province (EACB)	0.15324193			Armintza			marine pelagic biome (ENVO:1000023)	pelagic isothermal surface (ENVO:1000080)	oligotrophic water (ENVO:2223)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	17.88	35.05	8.1	2.79	95.15		0.03347				45.83											0.35
OSD167_2014-06-21_0.1m_NPL022	SAMEA3275485	ABOKM29	ERS667494	https://www.ebi.ac.uk/ena/data/view/ERS667494	OSD-Jun-2014	OSD167	167	OSD167_20140621T1415Z	Bucket, plastic 5-L	[OBJECTIVE: Coastal water, near shore and in proximity to human settlement Akureyri, Eyjafjordur, Iceland][PLATFORM: Coastline][DEVICE REPORTED: Plastic container 5 L][DESCRIPTION: Shore samples, collecter stepped into water and filled containers with surface water]	http://store.pangaea.de/Projects/OSD_2014/OSD167_20140621T1415Z.pdf	2014-06-21T14:15	65.7064	-18.1181	2014-06-21T15:30	65.7064	-18.1181	0.1	UTC+00	21-06-2014T14:15:00	ISL	100	ARCT	Polar - Atlantic Arctic Province	0	Iceland Shelf and Sea	0	Eyafjordur_6	Greenland Sea	http://marineregions.org/gazetteer.php?p=details&id=2356	marine biome (ENVO:447)	fjord (ENVO:39)	coastal sea water (ENVO:2150)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	11	1.1									1.1											
OSD168_2014-06-21_2m_NPL022	SAMEA3275484	ABOKL88	ERS667493	https://www.ebi.ac.uk/ena/data/view/ERS667493	OSD-Jun-2014	OSD168	168	OSD168_20140621T0915Z	Bottle, Nansen	[OBJECTIVE: Environmental and planktonic investigation of the coastal surface waters of eutrophic Izmir Bay (Aegean Sea) in the scope of Ocean Sampling Day, 21st of June 2014.][PLATFORM: R/V K Piri Reis deck][DEVICE REPORTED: Nansen Bottle][DESCRIPTION: It was a sunny day. Sea colour was close to green and it was turbid in the port (on-board sampling). ]	http://store.pangaea.de/Projects/OSD_2014/OSD168_20140621T0915Z.pdf	2014-06-21T09:15	38.41333	27.03421	2014-06-21T09:55	38.41333	27.03421	2	UTC+02	21-06-2014T11:15:10	TUR	0	MEDI	Westerlies - Mediterranean Sea, Black Sea Province	0	Mediterranean Sea	0	IMST_izmir	Aegean Sea	http://marineregions.org/gazetteer.php?p=details&id=3315	marine biome (ENVO:447)	surface water (ENVO:2042)	coastal sea water (ENVO:2150)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	25.7352	38.301	8.29	4.563	0.123	357.96	0.196		6601571754		58.32		268.671	0.399				0.671	3.83			9.057
OSD169_2014-06-21_0.1m_NPL022	SAMEA3275483	ABOKM30	ERS667492	https://www.ebi.ac.uk/ena/data/view/ERS667492	OSD-Jun-2014	OSD169	169	OSD169_20140621T1149Z	Bucket, plastic	[OBJECTIVE: Sampling for OSD][PLATFORM: Essex Research Boat][DEVICE REPORTED: Bucket][DESCRIPTION: Sampling for OSD. Sunny, clear skies. Filtered 500 mL seawater onto Sterivex filters (0.22 um) for DNA  extraction Filtered 100 mL seawater onto glassfibre (Fisher MF-300, 25 mm, 0.7 um poresize) for particulate chlorophyll-a and dissovled nutrients etc.  Many ctenophores (Pleurobrachia sp.)]	http://store.pangaea.de/Projects/OSD_2014/OSD169_20140621T1149Z.pdf	2014-06-21T11:49	51.796139	1.012958	2014-06-21T12:09	51.796139	1.012958	0.1	UTC+00	21-06-2014T11:49:00	GBR	480	NECS	Coastal - NE Atlantic Shelves Province	0.000110908	North Sea	0	Brightlingsea Reach, Essex	North Sea	http://marineregions.org/gazetteer.php?p=details&id=2350	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	18.5	35.2	8.28	1.426	3.842		1.712				35.2							0.458	7.554			
OSD17_2014-06-20_3m_NPL022	SAMEA3275630	ABOKL99	ERS667651	https://www.ebi.ac.uk/ena/data/view/ERS667651	OSD-Jun-2014	OSD17	17	OSD17_20140620T0700Z	Bottle, Niskin 10-L	[OBJECTIVE: During Lifewatch monitoring campaign we sampled for OSD as well. ][PLATFORM: 330 RV Simon Stevin][DEVICE REPORTED: 10L Niskin][DESCRIPTION: water sample from 3 meters depth]	http://store.pangaea.de/Projects/OSD_2014/OSD17_20140620T0700Z.pdf	2014-06-20T07:00	51.434733	2.810867	2014-06-20T07:00	51.434733	2.810867	3	UTC+01	20-06-2014T08:00:22	BEL	22619	NECS	Coastal - NE Atlantic Shelves Province	0	North Sea	0	VLIZ	North Sea	http://marineregions.org/gazetteer.php?p=details&id=2350	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	16.6822	34.0252									43.472									32.8782		
OSD170_2014-06-25_3m_NPL022	SAMEA3275482		ERS667491	https://www.ebi.ac.uk/ena/data/view/ERS667491	OSD-Jun-2014	OSD170	170	OSD170_20140625T0504Z	Bottle, Niskin 10-L	[OBJECTIVE: During Lifewatch monitoring campaign we sampled for OSD as well. ][PLATFORM: RV Simon Stevin][DEVICE REPORTED: 6 Niskins were deployed on a CTD-Rosette][DESCRIPTION: OSD170station130RV Simon StevinNiskin2014-06-25T04:04:57Z/2014-06-25T04:05:02Z ]	http://store.pangaea.de/Projects/OSD_2014/OSD170_20140625T0504Z.pdf	2014-06-25T05:04	51.269517	2.9047	2014-06-25T05:05	51.2695	2.90465	3	UTC+01	25-06-2014T06:04:57	BEL	3489	NECS	Coastal - NE Atlantic Shelves Province	0	North Sea	0	130	North Sea	http://marineregions.org/gazetteer.php?p=details&id=2350	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	18.6188	32.2575									43.251									47.8778		
OSD171_2014-06-25_3m_NPL022	SAMEA3275481		ERS667490	https://www.ebi.ac.uk/ena/data/view/ERS667490	OSD-Jun-2014	OSD171	171	OSD171_20140625T0423Z	Bottle, Niskin 10-L	[OBJECTIVE: During Lifewatch monitoring campaign we sampled for OSD as well. ][PLATFORM: RV Simon Stevin][DEVICE REPORTED: 6 Niskins were deployed on a CTD-Rosette][DESCRIPTION: Not reported]	http://store.pangaea.de/Projects/OSD_2014/OSD171_20140625T0423Z.pdf	2014-06-25T04:23	51.307333	2.849333	2014-06-25T04:23	51.307333	2.849333	3	UTC+01	25-06-2014T05:23:32	BEL	9015	NECS	Coastal - NE Atlantic Shelves Province	0	North Sea	0	230	North Sea	http://marineregions.org/gazetteer.php?p=details&id=2350	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	18.2617	32.8054									43.568									34.5436		
OSD172_2014-06-25_3m_NPL022	SAMEA3275480		ERS667489	https://www.ebi.ac.uk/ena/data/view/ERS667489	OSD-Jun-2014	OSD172	172	OSD172_20140625T0245Z	Bottle, Niskin 10-L	[OBJECTIVE: During Lifewatch monitoring campaign we sampled for OSD as well.][PLATFORM: RV Simon Stevin][DEVICE REPORTED: 6 Niskins were deployed on a CTD-Rosette][DESCRIPTION: Not reported]	http://store.pangaea.de/Projects/OSD_2014/OSD172_20140625T0245Z.pdf	2014-06-25T02:45	51.37485	3.218333	2014-06-25T02:45	51.37485	3.218333	3	UTC+01	25-06-2014T03:45:37	BEL	3038	NECS	Coastal - NE Atlantic Shelves Province	0	North Sea	0	700	North Sea	http://marineregions.org/gazetteer.php?p=details&id=2350	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	18.4817	32.3383									43.219									34.3859		
OSD173_2014-06-25_3m_NPL022	SAMEA3275479		ERS667488	https://www.ebi.ac.uk/ena/data/view/ERS667488	OSD-Jun-2014	OSD173	173	OSD173_20140625T0139Z	Bottle, Niskin 10-L	[OBJECTIVE: During Lifewatch monitoring campaign we sampled for OSD as well. ][PLATFORM: RV Simon Stevin][DEVICE REPORTED: 6 Niskins were deployed on a CTD-Rosette][DESCRIPTION: OSD173station710RV Simon StevinNiskin2014-06-25T00:39:52Z/2014-06-25T00:39:52Z ]	http://store.pangaea.de/Projects/OSD_2014/OSD173_20140625T0139Z.pdf	2014-06-25T01:39	51.441017	3.13995	2014-06-25T01:39	51.441017	3.13995	3	UTC+01	25-06-2014T02:39:52	BEL	10996	NECS	Coastal - NE Atlantic Shelves Province	0	North Sea	0	710	North Sea	http://marineregions.org/gazetteer.php?p=details&id=2350	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	18.1816	33.1261									43.872									40.2835		
OSD174_2014-06-25_3m_NPL022	SAMEA3275478		ERS667487	https://www.ebi.ac.uk/ena/data/view/ERS667487	OSD-Jun-2014	OSD174	174	OSD174_20140625T0047Z	Bottle, Niskin 10-L	[OBJECTIVE: During Lifewatch monitoring campaign we sampled for OSD as well.][PLATFORM: RV Simon Stevin][DEVICE REPORTED: 6 Niskins were deployed on a CTD-Rosette][DESCRIPTION: OSD174station780RV Simon StevinNiskin2014-06-24T23:47:42Z/2014-06-24T23:47:47Z ]	http://store.pangaea.de/Projects/OSD_2014/OSD174_20140625T0047Z.pdf	2014-06-25T00:47	51.471567	3.059167	2014-06-25T00:47	51.471583	3.0592	3	UTC+01	25-06-2014T01:47:42	BEL	16700	NECS	Coastal - NE Atlantic Shelves Province	0	North Sea	0	780	North Sea	http://marineregions.org/gazetteer.php?p=details&id=2350	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	17.9425	33.3739									43.935									34.5691		
OSD175_2014-06-24_3m_NPL022	SAMEA3275477		ERS667486	https://www.ebi.ac.uk/ena/data/view/ERS667486	OSD-Jun-2014	OSD175	175	OSD175_20140624T1313Z	Bottle, Niskin 10-L	[OBJECTIVE: During Lifewatch monitoring campaign we sampled for OSD as well.][PLATFORM: RV Simon Stevin][DEVICE REPORTED: 6 Niskins were deployed on a CTD-Rosette][DESCRIPTION: 2014-06-24T11:13:57Z/2014-06-24T11:13:57Z ]	http://store.pangaea.de/Projects/OSD_2014/OSD175_20140624T1313Z.pdf	2014-06-24T13:13	51.334817	2.50215	2014-06-24T13:13	51.334817	2.50215	3	UTC+00	24-06-2014T13:13:57	BEL	24962	NECS	Coastal - NE Atlantic Shelves Province	0	North Sea	0	ZG02	North Sea	http://marineregions.org/gazetteer.php?p=details&id=2350	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	17.2187	34.2852									44.294									31.7091		
OSD176_2014-06-24_3m_NPL022	SAMEA3275476		ERS667485	https://www.ebi.ac.uk/ena/data/view/ERS667485	OSD-Jun-2014	OSD176	176	OSD176_20140624T1127Z	Bottle, Niskin 10-L	[OBJECTIVE: During Lifewatch monitoring campaign we sampled for OSD as well. ][PLATFORM: RV Simon Stevin][DEVICE REPORTED: 6 Niskins were deployed on a CTD-Rosette][DESCRIPTION: OSD176station215RV Simon StevinNiskin2014-06-24T10:27:17Z/2014-06-24T10:28:12Z]	http://store.pangaea.de/Projects/OSD_2014/OSD176_20140624T1127Z.pdf	2014-06-24T11:27	51.2777	2.6135	2014-06-24T11:28	51.277933	2.613667	3	UTC+01	24-06-2014T12:27:17	BEL	15656	NECS	Coastal - NE Atlantic Shelves Province	0	North Sea	0	215	North Sea	http://marineregions.org/gazetteer.php?p=details&id=2350	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	18.1228	33.3699									44.104									30.4286		
OSD177_2014-06-24_3m_NPL022	SAMEA3275475		ERS667484	https://www.ebi.ac.uk/ena/data/view/ERS667484	OSD-Jun-2014	OSD177	177	OSD177_20140624T1035Z	Bottle, Niskin 10-L	[OBJECTIVE: During Lifewatch monitoring campaign we sampled for OSD as well. ][PLATFORM: RV Simon Stevin][DEVICE REPORTED: 6 Niskins were deployed on a CTD-Rosette][DESCRIPTION: OSD177station120RV Simon StevinNiskin2014-06-24T09:35:57Z/2014-06-24T09:37:07Z ]	http://store.pangaea.de/Projects/OSD_2014/OSD177_20140624T1035Z.pdf	2014-06-24T10:35	51.18575	2.701667	2014-06-24T10:37	51.185917	2.702133	3	UTC+01	24-06-2014T11:35:57	BEL	3717	NECS	Coastal - NE Atlantic Shelves Province	0	North Sea	0	120	North Sea	http://marineregions.org/gazetteer.php?p=details&id=2350	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	18.7362	32.5834									43.753									33.3947		
OSD178_2014-06-24_3m_NPL022	SAMEA3275474		ERS667483	https://www.ebi.ac.uk/ena/data/view/ERS667483	OSD-Jun-2014	OSD178	178	OSD178_20140624T2320Z	Bottle, Niskin 10-L	[OBJECTIVE: During Lifewatch monitoring campaign we sampled for OSD as well.][PLATFORM: RV Simon Stevin][DEVICE REPORTED: 6 Niskins were deployed on a CTD-Rosette][DESCRIPTION: OSD178station435RV Simon StevinNiskin2014-06-24T21:20:37Z/2014-06-24T21:20:42Z]	http://store.pangaea.de/Projects/OSD_2014/OSD178_20140624T2320Z.pdf	2014-06-24T23:20	51.580333	2.7897	2014-06-24T23:20	51.580317	2.7897	3	UTC+00	24-06-2014T23:20:37	BEL	36626	NECS	Coastal - NE Atlantic Shelves Province	0	North Sea	0	435	North Sea	http://marineregions.org/gazetteer.php?p=details&id=2350	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	16.7589	34.4964									44.085									34.4327		
