sampling_event_ID	cruise_number	cast_number	Id	cruise_type	niskin_number	decy	lat	lon	Depth	p1	p2	p3	p4	p5	p6	p7	p8	p9	p10	p11	p12	p13	p14	p15	Chl	Phae	p18	p19	p20	p21	filename	Temp	CTD_S	Sal1	SigTh	O2	OxFix	Anom1	CO2	Alk	NO31	NO21	PO41
BATS_178_4_2003-07-15_19:03:00	178	4	1017800417	1	17	2003.53642	31.648	-64.317	180.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	18.685	36.576	NA	26.316	NA	19.6	NA	NA	NA	NA	NA	NA
BATS_178_4_2003-07-15_19:03:00	178	4	1017800418	1	18	2003.53642	31.648	-64.317	199.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	18.58	36.57	NA	26.34	NA	19.5	NA	NA	NA	NA	NA	NA
BATS_178_4_2003-07-15_19:03:00	178	4	1017800419	1	19	2003.53642	31.648	-64.317	250.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	17.947	36.5	NA	26.447	NA	19	NA	NA	NA	NA	NA	NA
BATS_178_4_2003-07-15_19:03:00	178	4	1017800420	1	20	2003.53642	31.648	-64.317	301	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	17.442	36.436	NA	26.524	NA	18.5	NA	NA	NA	NA	NA	NA
BATS_178_4_2003-07-15_19:03:00	178	4	1017800421	1	21	2003.53642	31.648	-64.317	401.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	16.44	36.267	NA	26.637	NA	17.6	NA	NA	NA	NA	NA	NA
BATS_178_4_2003-07-15_19:03:00	178	4	1017800422	1	22	2003.53642	31.648	-64.317	501.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	15.08	36.033	NA	26.769	NA	16.4	NA	NA	NA	NA	NA	NA
BATS_178_4_2003-07-15_19:03:00	178	4	1017800423	1	23	2003.53642	31.648	-64.317	600.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	12.931	35.68	NA	26.951	NA	14.6	NA	NA	NA	NA	NA	NA
BATS_178_4_2003-07-15_19:03:00	178	4	1017800424	1	24	2003.53642	31.648	-64.317	1003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	6.205	35.104	NA	27.621	NA	10.6	NA	NA	NA	NA	NA	NA
BATS_179_4_2003-08-12_17:22:00	179	4	1017900401	1	1	2003.61294	31.65	-64.187	3.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	28.984	36.637	NA	23.302	NA	28.8	NA	NA	NA	NA	NA	NA
BATS_179_4_2003-08-12_17:22:00	179	4	1017900403	1	3	2003.61294	31.65	-64.187	3.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	28.977	36.637	NA	23.304	NA	28.8	NA	NA	NA	NA	NA	NA
BATS_179_4_2003-08-12_17:22:00	179	4	1017900404	1	4	2003.61294	31.65	-64.187	3.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	28.979	36.637	NA	23.303	NA	28.8	NA	NA	NA	NA	NA	NA
BATS_179_4_2003-08-12_17:22:00	179	4	1017900402	1	2	2003.61294	31.65	-64.187	3.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	28.97	36.637	NA	23.306	NA	28.8	NA	NA	NA	NA	NA	NA
BATS_179_4_2003-08-12_17:22:00	179	4	1017900405	1	5	2003.61294	31.65	-64.187	9.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	28.923	36.635	NA	23.321	NA	28.7	NA	NA	NA	NA	NA	NA
BATS_179_4_2003-08-12_17:22:00	179	4	1017900406	1	6	2003.61294	31.65	-64.187	19.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	28.835	36.621	NA	23.341	NA	28.7	NA	NA	NA	NA	NA	NA
BATS_179_4_2003-08-12_17:22:00	179	4	1017900407	1	7	2003.61294	31.65	-64.187	39.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	26.208	36.628	NA	24.202	NA	26.8	NA	NA	NA	NA	NA	NA
BATS_179_4_2003-08-12_17:22:00	179	4	1017900408	1	8	2003.61294	31.65	-64.187	58.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	23.401	36.67	NA	25.089	NA	24.4	NA	NA	NA	NA	NA	NA
BATS_179_4_2003-08-12_17:22:00	179	4	1017900409	1	9	2003.61294	31.65	-64.187	79.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	21.561	36.625	NA	25.582	NA	22.8	NA	NA	NA	NA	NA	NA
BATS_179_4_2003-08-12_17:22:00	179	4	1017900410	1	10	2003.61294	31.65	-64.187	99.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	20.41	36.63	NA	25.902	NA	21.8	NA	NA	NA	NA	NA	NA
BATS_179_4_2003-08-12_17:22:00	179	4	1017900411	1	11	2003.61294	31.65	-64.187	119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.772	36.639	NA	26.08	NA	21.2	NA	NA	NA	NA	NA	NA
BATS_179_4_2003-08-12_17:22:00	179	4	1017900412	1	12	2003.61294	31.65	-64.187	138.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.372	36.631	NA	26.18	NA	20.8	NA	NA	NA	NA	NA	NA
BATS_179_4_2003-08-12_17:22:00	179	4	1017900413	1	13	2003.61294	31.65	-64.187	159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.171	36.616	NA	26.221	NA	20.6	NA	NA	NA	NA	NA	NA
BATS_179_4_2003-08-12_17:22:00	179	4	1017900415	1	15	2003.61294	31.65	-64.187	199.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	18.873	36.598	NA	26.286	NA	20.3	NA	NA	NA	NA	NA	NA
BATS_179_4_2003-08-12_17:22:00	179	4	1017900416	1	16	2003.61294	31.65	-64.187	250.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	18.68	36.591	NA	26.333	NA	20.2	NA	NA	NA	NA	NA	NA
BATS_179_4_2003-08-12_17:22:00	179	4	1017900417	1	17	2003.61294	31.65	-64.187	299.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	18.456	36.568	NA	26.374	NA	19.9	NA	NA	NA	NA	NA	NA
BATS_179_4_2003-08-12_17:22:00	179	4	1017900418	1	18	2003.61294	31.65	-64.187	399	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	17.709	36.471	NA	26.489	NA	19.3	NA	NA	NA	NA	NA	NA
BATS_179_4_2003-08-12_17:22:00	179	4	1017900419	1	19	2003.61294	31.65	-64.187	500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	16.862	36.337	NA	26.595	NA	18.5	NA	NA	NA	NA	NA	NA
BATS_179_4_2003-08-12_17:22:00	179	4	1017900420	1	20	2003.61294	31.65	-64.187	599.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	15.172	36.04	NA	26.758	NA	17	NA	NA	NA	NA	NA	NA
BATS_179_4_2003-08-12_17:22:00	179	4	1017900421	1	21	2003.61294	31.65	-64.187	700.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	13.047	35.699	NA	26.946	NA	15.3	NA	NA	NA	NA	NA	NA
BATS_179_4_2003-08-12_17:22:00	179	4	1017900422	1	22	2003.61294	31.65	-64.187	800.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	10.552	35.373	NA	27.165	NA	13.4	NA	NA	NA	NA	NA	NA
BATS_179_4_2003-08-12_17:22:00	179	4	1017900423	1	23	2003.61294	31.65	-64.187	900.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	8.443	35.186	NA	27.368	NA	12.2	NA	NA	NA	NA	NA	NA
BATS_179_4_2003-08-12_17:22:00	179	4	1017900424	1	24	2003.61294	31.65	-64.187	1001.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	6.932	35.124	NA	27.54	NA	11.5	NA	NA	NA	NA	NA	NA
BATS_187_5_2004-04-21_18:39:00	187	5	1018700502	1	2	2004.3035	31.519	-64.082	2.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	20.031	36.704	NA	26.055	NA	18	NA	NA	NA	NA	NA	NA
BATS_187_5_2004-04-21_18:39:00	187	5	1018700501	1	1	2004.3035	31.519	-64.082	3.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.909	36.704	NA	26.088	NA	17.9	NA	NA	NA	NA	NA	NA
BATS_187_5_2004-04-21_18:39:00	187	5	1018700503	1	3	2004.3035	31.519	-64.082	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.811	36.718	NA	26.125	NA	17.8	NA	NA	NA	NA	NA	NA
BATS_187_5_2004-04-21_18:39:00	187	5	1018700504	1	4	2004.3035	31.519	-64.082	20.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.788	36.718	NA	26.131	NA	17.8	NA	NA	NA	NA	NA	NA
BATS_187_5_2004-04-21_18:39:00	187	5	1018700505	1	5	2004.3035	31.519	-64.082	40.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.751	36.718	NA	26.142	NA	17.7	NA	NA	NA	NA	NA	NA
BATS_187_5_2004-04-21_18:39:00	187	5	1018700506	1	6	2004.3035	31.519	-64.082	60.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.715	36.719	NA	26.153	NA	17.7	NA	NA	NA	NA	NA	NA
BATS_187_5_2004-04-21_18:39:00	187	5	1018700507	1	7	2004.3035	31.519	-64.082	81.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.679	36.717	NA	26.162	NA	17.7	NA	NA	NA	NA	NA	NA
BATS_187_5_2004-04-21_18:39:00	187	5	1018700508	1	8	2004.3035	31.519	-64.082	100.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.585	36.706	NA	26.18	NA	17.6	NA	NA	NA	NA	NA	NA
BATS_187_5_2004-04-21_18:39:00	187	5	1018700510	1	10	2004.3035	31.519	-64.082	140.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.462	36.694	NA	26.205	NA	17.4	NA	NA	NA	NA	NA	NA
BATS_187_5_2004-04-21_18:39:00	187	5	1018700511	1	11	2004.3035	31.519	-64.082	160.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.445	36.696	NA	26.212	NA	17.4	NA	NA	NA	NA	NA	NA
BATS_187_5_2004-04-21_18:39:00	187	5	1018700512	1	12	2004.3035	31.519	-64.082	179.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.373	36.683	NA	26.221	NA	17.4	NA	NA	NA	NA	NA	NA
BATS_187_5_2004-04-21_18:39:00	187	5	1018700513	1	13	2004.3035	31.519	-64.082	199.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.229	36.658	NA	26.241	NA	17.2	NA	NA	NA	NA	NA	NA
BATS_187_5_2004-04-21_18:39:00	187	5	1018700514	1	14	2004.3035	31.519	-64.082	250	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	18.948	36.62	NA	26.286	NA	17	NA	NA	NA	NA	NA	NA
BATS_187_5_2004-04-21_18:39:00	187	5	1018700515	1	15	2004.3035	31.519	-64.082	301.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	18.752	36.602	NA	26.325	NA	16.8	NA	NA	NA	NA	NA	NA
BATS_187_5_2004-04-21_18:39:00	187	5	1018700516	1	16	2004.3035	31.519	-64.082	399.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	18.132	36.525	NA	26.427	NA	16.2	NA	NA	NA	NA	NA	NA
BATS_187_5_2004-04-21_18:39:00	187	5	1018700517	1	17	2004.3035	31.519	-64.082	500.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	17.146	36.379	NA	26.56	NA	15.3	NA	NA	NA	NA	NA	NA
BATS_187_5_2004-04-21_18:39:00	187	5	1018700518	1	18	2004.3035	31.519	-64.082	600.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	15.593	36.11	NA	26.718	NA	13.9	NA	NA	NA	NA	NA	NA
BATS_187_5_2004-04-21_18:39:00	187	5	1018700519	1	19	2004.3035	31.519	-64.082	700.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	13.809	35.817	NA	26.881	NA	12.4	NA	NA	NA	NA	NA	NA
BATS_187_5_2004-04-21_18:39:00	187	5	1018700520	1	20	2004.3035	31.519	-64.082	799.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	11.506	35.496	NA	27.088	NA	10.6	NA	NA	NA	NA	NA	NA
BATS_187_5_2004-04-21_18:39:00	187	5	1018700521	1	21	2004.3035	31.519	-64.082	899.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	8.946	35.209	NA	27.308	NA	9	NA	NA	NA	NA	NA	NA
BATS_187_5_2004-04-21_18:39:00	187	5	1018700522	1	22	2004.3035	31.519	-64.082	1000.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	7.337	35.129	NA	27.487	NA	8.2	NA	NA	NA	NA	NA	NA
BATS_187_5_2004-04-21_18:39:00	187	5	1018700524	1	24	2004.3035	31.519	-64.082	2000.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	3.809	34.992	NA	27.817	NA	6.9	NA	NA	NA	NA	NA	NA
BATS_187_5_2004-04-21_18:39:00	187	5	1018700523	1	23	2004.3035	31.519	-64.082	2000.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	3.81	34.993	NA	27.817	NA	6.9	NA	NA	NA	NA	NA	NA
BATS_192_5_2004-09-14_18:08:00	192	5	1019200501	1	1	2004.70344	31.554	-64.175	2.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	28.253	36.637	NA	23.545	NA	27.6	NA	NA	NA	NA	NA	NA
BATS_192_5_2004-09-14_18:08:00	192	5	1019200502	1	2	2004.70344	31.554	-64.175	10.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	28.07	36.616	NA	23.591	NA	27.4	NA	NA	NA	NA	NA	NA
BATS_192_5_2004-09-14_18:08:00	192	5	1019200503	1	3	2004.70344	31.554	-64.175	19.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	27.923	36.609	NA	23.634	NA	27.3	NA	NA	NA	NA	NA	NA
BATS_192_5_2004-09-14_18:08:00	192	5	1019200504	1	4	2004.70344	31.554	-64.175	40.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	24.232	36.68	NA	24.849	NA	24.4	NA	NA	NA	NA	NA	NA
BATS_192_5_2004-09-14_18:08:00	192	5	1019200505	1	5	2004.70344	31.554	-64.175	60.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	22.093	36.659	NA	25.458	NA	22.6	NA	NA	NA	NA	NA	NA
BATS_192_5_2004-09-14_18:08:00	192	5	1019200506	1	6	2004.70344	31.554	-64.175	80.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	20.26	36.629	NA	25.941	NA	20.9	NA	NA	NA	NA	NA	NA
BATS_192_5_2004-09-14_18:08:00	192	5	1019200507	1	7	2004.70344	31.554	-64.175	99.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.509	36.625	NA	26.138	NA	20.2	NA	NA	NA	NA	NA	NA
BATS_192_5_2004-09-14_18:08:00	192	5	1019200508	1	8	2004.70344	31.554	-64.175	119.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.141	36.618	NA	26.229	NA	19.9	NA	NA	NA	NA	NA	NA
BATS_192_5_2004-09-14_18:08:00	192	5	1019200509	1	9	2004.70344	31.554	-64.175	137.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	18.911	36.604	NA	26.278	NA	19.7	NA	NA	NA	NA	NA	NA
BATS_192_5_2004-09-14_18:08:00	192	5	1019200510	1	10	2004.70344	31.554	-64.175	160.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	18.763	36.6	NA	26.314	NA	19.5	NA	NA	NA	NA	NA	NA
BATS_192_5_2004-09-14_18:08:00	192	5	1019200511	1	11	2004.70344	31.554	-64.175	179.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	18.61	36.588	NA	26.345	NA	19.4	NA	NA	NA	NA	NA	NA
BATS_192_5_2004-09-14_18:08:00	192	5	1019200512	1	12	2004.70344	31.554	-64.175	199.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	18.489	36.579	NA	26.369	NA	19.3	NA	NA	NA	NA	NA	NA
BATS_192_5_2004-09-14_18:08:00	192	5	1019200513	1	13	2004.70344	31.554	-64.175	250	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	18.238	36.55	NA	26.412	NA	19	NA	NA	NA	NA	NA	NA
BATS_192_5_2004-09-14_18:08:00	192	5	1019200514	1	14	2004.70344	31.554	-64.175	301.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	17.953	36.518	NA	26.461	NA	18.8	NA	NA	NA	NA	NA	NA
BATS_192_5_2004-09-14_18:08:00	192	5	1019200515	1	15	2004.70344	31.554	-64.175	399.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	17.24	36.393	NA	26.544	NA	18.1	NA	NA	NA	NA	NA	NA
BATS_192_5_2004-09-14_18:08:00	192	5	1019200516	1	16	2004.70344	31.554	-64.175	500.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	15.727	36.139	NA	26.706	NA	16.8	NA	NA	NA	NA	NA	NA
BATS_192_5_2004-09-14_18:08:00	192	5	1019200517	1	17	2004.70344	31.554	-64.175	603	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	13.395	35.743	NA	26.907	NA	14.8	NA	NA	NA	NA	NA	NA
BATS_192_5_2004-09-14_18:08:00	192	5	1019200518	1	18	2004.70344	31.554	-64.175	701.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	10.806	35.386	NA	27.128	NA	12.9	NA	NA	NA	NA	NA	NA
BATS_192_5_2004-09-14_18:08:00	192	5	1019200519	1	19	2004.70344	31.554	-64.175	800.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	8.459	35.176	NA	27.356	NA	11.5	NA	NA	NA	NA	NA	NA
BATS_192_5_2004-09-14_18:08:00	192	5	1019200520	1	20	2004.70344	31.554	-64.175	901.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	6.978	35.125	NA	27.533	NA	10.8	NA	NA	NA	NA	NA	NA
BATS_192_5_2004-09-14_18:08:00	192	5	1019200521	1	21	2004.70344	31.554	-64.175	1000.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	6.198	35.125	NA	27.638	NA	10.4	NA	NA	NA	NA	NA	NA
BATS_193_4_2004-10-13_17:13:00	193	4	1019300401	1	1	2004.78279	31.684	-64.296	2.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	25.829	36.642	NA	24.329	NA	24.9	NA	NA	NA	NA	NA	NA
BATS_193_4_2004-10-13_17:13:00	193	4	1019300402	1	2	2004.78279	31.684	-64.296	9.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	25.833	36.641	NA	24.327	NA	24.9	NA	NA	NA	NA	NA	NA
BATS_193_4_2004-10-13_17:13:00	193	4	1019300403	1	3	2004.78279	31.684	-64.296	19.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	25.794	36.64	NA	24.339	NA	24.9	NA	NA	NA	NA	NA	NA
BATS_193_4_2004-10-13_17:13:00	193	4	1019300404	1	4	2004.78279	31.684	-64.296	40.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	25.639	36.644	NA	24.392	NA	24.7	NA	NA	NA	NA	NA	NA
BATS_193_4_2004-10-13_17:13:00	193	4	1019300405	1	5	2004.78279	31.684	-64.296	59.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	22.677	36.66	NA	25.292	NA	22.2	NA	NA	NA	NA	NA	NA
BATS_193_4_2004-10-13_17:13:00	193	4	1019300406	1	6	2004.78279	31.684	-64.296	81.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	20.596	36.639	NA	25.858	NA	20.3	NA	NA	NA	NA	NA	NA
BATS_193_4_2004-10-13_17:13:00	193	4	1019300407	1	7	2004.78279	31.684	-64.296	99.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.706	36.647	NA	26.103	NA	19.5	NA	NA	NA	NA	NA	NA
BATS_193_4_2004-10-13_17:13:00	193	4	1019300408	1	8	2004.78279	31.684	-64.296	121.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bats_bottle.txt	19.109	36.614	NA	26.234	NA	19	NA	NA	NA	NA	NA	NA
